IncidentKey,DateKey,SeverityKey,AttackTypeKey,DepartmentKey,SourceKey,IncidentCount,ResolvedFlag,TimeToResolveHours,DataBreachOccurred,EstimatedCostUSD
1955,202404,4,6,2,7,1,1,3.0,0,15173.0
1956,202404,4,4,2,6,1,1,0.6,0,7464.0
1957,202404,4,8,5,1,1,1,1.7,0,12433.0
1958,202404,4,5,2,1,1,1,0.9,0,10190.0
1959,202404,4,1,3,3,1,1,2.9,0,13590.0
1960,202305,1,1,3,5,1,1,2.7,0,6149.0
1961,202305,1,8,2,3,1,1,38.0,0,37047.0
1962,202305,1,9,3,4,1,1,10.8,0,10407.0
1963,202305,1,6,2,3,1,1,26.2,0,42930.0
1964,202305,1,2,6,2,1,1,16.1,0,49600.0
1965,202305,1,7,5,3,1,1,47.8,0,150796.0
1966,202305,1,1,1,6,1,1,16.8,0,39336.0
1967,202305,2,7,2,1,1,1,8.3,0,26066.0
1968,202305,2,10,1,3,1,1,3.3,0,16748.0
1969,202305,2,1,5,8,1,1,9.3,0,37839.0
1970,202305,2,6,4,3,1,1,0.8,0,4729.0
1971,202305,2,2,3,4,1,1,1.3,0,2679.0
1972,202305,2,10,5,4,1,1,0.4,0,766.0
1973,202305,2,8,6,7,1,1,2.8,0,13692.0
1974,202305,2,1,2,4,1,1,10.0,0,58175.0
1975,202305,2,9,8,3,1,1,7.9,0,48275.0
1976,202305,2,9,6,1,1,1,0.6,0,3025.0
1977,202305,2,1,1,1,1,1,0.9,0,4871.0
1978,202305,2,6,1,5,1,1,9.9,0,59130.0
1979,202305,2,4,4,3,1,1,7.7,0,28325.0
1980,202305,2,1,4,6,1,1,1.7,0,2768.0
1981,202305,2,9,5,1,1,1,9.1,0,40139.0
1982,202305,2,9,1,2,1,1,11.2,0,23626.0
1983,202305,2,10,6,2,1,1,7.4,0,21839.0
1984,202305,2,5,4,3,1,1,9.9,0,17305.0
1985,202305,2,1,5,2,1,1,1.9,0,6606.0
1986,202305,2,10,5,2,1,1,11.5,0,26353.0
1987,202305,3,8,8,8,1,1,3.0,0,15260.0
1988,202305,3,1,5,8,1,1,2.4,0,7890.0
1989,202305,3,1,5,5,1,1,1.8,0,11416.0
1990,202305,3,1,2,2,1,1,3.1,0,27607.0
1991,202305,3,3,2,3,1,1,3.7,0,31563.0
1992,202305,3,1,2,1,1,1,1.1,0,9251.0
1993,202305,3,2,1,1,1,1,2.8,0,18157.0
1994,202305,3,1,8,4,1,1,2.0,0,12715.0
1995,202305,3,2,6,1,1,1,1.2,0,4586.0
1996,202305,3,7,4,2,1,1,1.6,0,11573.0
1997,202305,3,2,1,2,1,1,2.6,0,23090.0
1998,202305,3,3,4,3,1,1,1.5,0,10722.0
1999,202305,3,9,5,1,1,1,2.4,0,12058.0
2000,202305,3,3,4,1,1,1,0.3,0,1252.0
2001,202305,3,2,7,6,1,1,2.7,0,11859.0
2002,202305,3,3,2,6,1,1,3.0,0,26162.0
2003,202305,3,5,4,2,1,1,3.2,0,18900.0
2004,202305,3,1,2,6,1,1,2.5,0,21152.0
2005,202305,3,1,5,2,1,1,1.3,0,11416.0
2006,202305,3,1,7,1,1,1,3.6,0,30661.0
2007,202305,3,8,1,8,1,1,2.5,0,13292.0
2008,202305,3,7,2,1,1,1,2.3,0,14520.0
2009,202305,3,6,4,6,1,1,3.2,0,16108.0
2010,202305,3,2,8,5,1,1,3.0,0,13486.0
2011,202305,3,5,5,4,1,1,0.6,0,3012.0
2012,202305,3,1,6,2,1,1,3.4,0,27904.0
2013,202305,3,7,6,1,1,1,3.1,0,10573.0
2014,202305,3,1,2,5,1,1,3.8,0,27162.0
2015,202305,3,1,7,6,1,1,2.1,0,10465.0
2016,202305,3,2,8,3,1,1,1.2,0,5164.0
2017,202305,3,2,1,6,1,1,1.1,0,9829.0
2018,202305,3,3,4,3,1,1,3.7,0,32365.0
2019,202305,3,1,6,2,1,1,0.7,0,6561.0
2020,202305,3,8,2,8,1,1,3.0,0,19698.0
2021,202305,3,7,2,3,1,1,2.7,0,13581.0
2022,202305,3,8,1,4,1,1,1.2,0,11284.0
2023,202305,3,2,5,3,1,1,1.6,0,13836.0
2024,202305,3,5,8,3,1,1,3.6,0,8811.0
2025,202305,3,1,4,1,1,1,1.2,0,7326.0
2026,202305,4,2,2,1,1,1,1.0,0,6677.0
2027,202305,4,9,1,6,1,1,1.2,0,13185.0
2028,202305,4,9,1,3,1,1,2.8,0,21836.0
2029,202305,4,7,2,6,1,1,3.4,0,11613.0
2030,202305,4,1,2,5,1,1,2.5,0,11233.0
2031,202305,4,6,1,5,1,1,0.8,0,3838.0
2032,202305,4,1,5,3,1,1,2.5,0,21527.0
2033,202305,4,1,7,6,1,1,2.7,0,15987.0
2034,202305,4,1,2,3,1,1,2.5,0,19314.0
2035,202305,4,5,2,2,1,1,3.4,0,30491.0
2036,202305,4,10,5,8,1,1,3.1,0,28467.0
2037,202305,4,6,2,1,1,1,3.0,0,19469.0
2038,202305,4,5,5,5,1,1,0.6,0,4098.0
2039,202305,4,1,1,1,1,1,1.0,0,11452.0
2040,202305,4,6,6,3,1,1,3.4,0,30644.0
2041,202305,4,1,4,5,1,1,2.5,0,29066.0
2042,202305,4,6,5,7,1,1,0.7,0,5481.0
2043,202305,4,1,5,4,1,1,3.4,0,40157.0
2044,202305,4,10,6,6,1,1,1.9,0,13753.0
2045,202305,4,1,7,4,1,1,1.9,0,23197.0
2046,202305,4,5,8,7,1,1,1.7,0,15053.0
2047,202305,4,9,8,8,1,1,2.9,0,12000.0
2048,202305,4,1,2,3,1,1,3.1,0,37004.0
2049,202305,4,1,2,5,1,1,3.5,0,24931.0
2050,202305,4,2,1,6,1,1,3.1,0,10132.0
2051,202305,4,6,1,4,1,1,0.3,0,2845.0
2052,202305,4,9,8,2,1,1,1.8,0,7602.0
2053,202305,4,4,6,5,1,1,1.2,0,13689.0
2054,202305,4,4,5,2,1,1,2.6,0,33075.0
2055,202305,4,4,8,2,1,1,1.8,0,19304.0
2056,202305,4,5,2,2,1,1,2.4,0,18826.0
2057,202305,4,2,5,2,1,1,3.2,0,22471.0
2058,202305,4,1,6,1,1,1,3.1,0,23211.0
2059,202305,4,9,2,1,1,1,1.1,0,7750.0
2060,202305,4,3,8,4,1,1,2.6,0,25407.0
2061,202305,4,1,2,3,1,1,3.9,0,12678.0
2062,202305,4,1,2,3,1,1,3.7,0,27305.0
2063,202305,4,1,2,2,1,1,1.7,0,15379.0
2064,202305,4,9,4,3,1,1,2.6,0,21324.0
2065,202305,4,9,5,1,1,1,3.8,0,42082.0
2066,202305,4,8,4,3,1,1,0.3,0,3410.0
2067,202305,4,10,5,2,1,1,1.0,0,10726.0
2068,202305,4,6,5,6,1,1,1.2,0,5792.0
2069,202305,4,1,3,2,1,1,2.7,0,33929.0
2070,202305,4,1,2,7,1,1,1.8,0,17332.0
2071,202305,4,4,5,2,1,1,2.2,0,22604.0
2072,202305,4,1,1,4,1,1,1.4,0,15632.0
2073,202305,4,7,3,2,1,1,3.9,0,22832.0
2074,202305,4,7,2,3,1,1,3.7,0,32261.0
2075,202305,4,2,2,3,1,1,2.2,0,18838.0
2076,202305,4,6,2,2,1,1,3.8,0,41451.0
2077,202305,4,2,5,8,1,1,3.2,0,17924.0
2078,202305,4,5,4,5,1,1,2.1,0,11624.0
2079,202305,4,3,8,3,1,1,2.8,0,33059.0
2080,202305,4,1,4,1,1,1,1.3,0,8936.0
2081,202405,1,9,2,6,1,1,33.7,0,60317.0
2082,202405,1,2,5,4,1,1,0.8,0,1117.0
2083,202405,1,1,4,6,1,1,36.0,0,76713.0
2084,202405,1,1,4,2,1,1,17.2,0,24867.0
2085,202405,1,8,6,2,1,1,24.1,0,61817.0
2086,202405,1,2,2,2,1,1,10.0,0,22846.0
2087,202405,1,1,8,1,1,1,6.0,1,18563.0
2088,202405,1,4,5,1,1,1,36.8,0,33173.0
2089,202405,1,4,3,5,1,1,15.3,0,44590.0
2090,202405,2,6,2,3,1,1,2.4,0,12644.0
2091,202405,2,5,2,3,1,1,2.9,0,12667.0
2092,202405,2,1,5,7,1,1,5.3,0,32385.0
2093,202405,2,1,5,2,1,1,4.9,0,23983.0
2094,202405,2,1,4,1,1,1,8.5,0,32371.0
2095,202405,2,8,1,1,1,1,8.2,0,28054.0
2096,202405,2,1,3,2,1,1,7.5,0,21349.0
2097,202405,2,5,2,2,1,1,3.5,0,21703.0
2098,202405,2,2,3,1,1,1,6.1,0,15924.0
2099,202405,2,8,8,2,1,1,4.6,0,16205.0
2100,202405,2,4,2,5,1,1,1.8,0,7856.0
2101,202405,2,1,1,6,1,1,3.5,0,9562.0
2102,202405,2,3,4,2,1,1,2.0,0,12408.0
2103,202405,2,1,4,7,1,1,0.4,0,1449.0
2104,202405,2,1,6,4,1,1,6.5,0,20251.0
2105,202405,2,4,2,2,1,1,6.9,0,29847.0
2106,202405,2,3,1,6,1,1,2.2,0,5795.0
2107,202405,2,2,4,8,1,1,7.7,0,28947.0
2108,202405,2,2,2,2,1,1,4.5,0,19242.0
2109,202405,2,9,2,2,1,1,0.5,0,1091.0
2110,202405,2,7,5,2,1,1,7.0,0,33035.0
2111,202405,2,5,2,7,1,1,3.6,0,11378.0
2112,202405,2,5,4,7,1,1,8.9,0,52245.0
2113,202405,2,3,5,2,1,1,5.7,0,35292.0
2114,202405,3,1,6,7,1,1,3.7,0,20117.0
2115,202405,3,6,5,3,1,1,3.4,0,9907.0
2116,202405,3,1,3,2,1,1,1.5,0,10653.0
2117,202405,3,8,2,5,1,1,2.7,0,11753.0
2118,202405,3,4,8,8,1,1,3.8,0,29582.0
2119,202405,3,5,4,3,1,1,0.9,0,7695.0
2120,202405,3,1,7,2,1,1,2.7,0,24762.0
2121,202405,3,8,7,1,1,1,1.1,0,5785.0
2122,202405,3,1,1,3,1,1,2.3,0,5957.0
2123,202405,3,3,5,7,1,1,4.0,0,12593.0
2124,202405,3,6,2,1,1,1,2.7,0,23694.0
2125,202405,3,2,2,2,1,1,3.0,0,16772.0
2126,202405,3,1,2,4,1,1,3.4,0,8859.0
2127,202405,3,7,3,8,1,1,3.7,0,31903.0
2128,202405,3,4,5,2,1,1,2.3,0,7758.0
2129,202405,3,8,5,1,1,1,2.5,0,14218.0
2130,202405,3,8,6,5,1,1,1.9,0,13312.0
2131,202405,3,5,2,2,1,1,2.1,0,8474.0
2132,202405,3,1,4,2,1,1,1.7,0,7260.0
2133,202405,3,2,1,1,1,1,2.2,0,17291.0
2134,202405,3,1,3,2,1,1,2.0,0,4920.0
2135,202405,3,4,8,3,1,1,1.4,0,11080.0
2136,202405,3,9,2,5,1,1,1.2,0,2942.0
2137,202405,3,2,2,3,1,1,3.6,0,19970.0
2138,202405,3,1,2,6,1,1,3.0,0,15618.0
2139,202405,3,3,2,2,1,1,0.6,0,4141.0
2140,202405,3,5,8,7,1,1,3.7,0,30394.0
2141,202405,3,7,2,2,1,1,2.7,0,16821.0
2142,202405,3,2,4,2,1,1,3.5,0,12997.0
2143,202405,3,2,1,6,1,1,2.0,0,11320.0
2144,202405,3,8,5,3,1,1,1.0,0,2540.0
2145,202405,3,1,5,1,1,1,1.0,0,3136.0
2146,202405,3,2,2,6,1,1,1.9,0,4672.0
2147,202405,3,1,2,1,1,1,2.1,0,10210.0
2148,202405,3,2,8,7,1,1,2.1,0,10656.0
2149,202405,3,8,8,1,1,1,1.5,0,12710.0
2150,202405,3,1,1,2,1,1,3.2,0,9325.0
2151,202405,3,4,2,2,1,1,3.6,0,15122.0
2152,202405,3,3,1,1,1,1,3.9,0,29428.0
2153,202405,3,3,8,3,1,1,1.2,0,11473.0
2154,202405,3,1,4,6,1,1,3.2,0,19687.0
2155,202405,3,1,4,3,1,1,2.8,0,13012.0
2156,202405,3,2,2,6,1,1,3.0,0,23286.0
2157,202405,3,5,5,1,1,1,1.2,0,8397.0
2158,202405,3,1,3,1,1,1,3.5,0,13888.0
2159,202405,3,1,2,6,1,1,1.9,0,4766.0
2160,202405,3,9,2,5,1,1,0.7,0,5657.0
2161,202405,3,1,1,5,1,1,3.2,0,18630.0
2162,202405,4,6,2,2,1,1,3.2,0,17881.0
2163,202405,4,4,1,6,1,1,2.6,0,31554.0
2164,202405,4,9,6,1,1,1,0.5,0,4694.0
2165,202405,4,8,5,7,1,1,0.7,0,5518.0
2166,202405,4,2,5,7,1,1,2.7,0,17642.0
2167,202405,4,4,7,2,1,1,0.4,0,2731.0
2168,202405,4,8,2,2,1,1,3.6,0,28292.0
2169,202405,4,4,5,2,1,1,2.3,0,18181.0
2170,202405,4,6,2,4,1,1,1.6,0,16370.0
2171,202405,4,2,5,8,1,1,2.4,0,9267.0
2172,202405,4,1,4,2,1,1,3.3,0,27718.0
2173,202405,4,4,1,7,1,1,2.7,0,18465.0
2174,202405,4,1,1,5,1,1,3.5,0,37274.0
2175,202405,4,1,3,6,1,1,0.5,0,6242.0
2176,202405,4,3,2,4,1,1,2.8,0,29543.0
2177,202405,4,1,5,2,1,1,1.5,0,14029.0
2178,202405,4,1,1,4,1,1,2.7,0,9775.0
2179,202405,4,1,2,8,1,1,0.4,0,1691.0
2180,202405,4,1,1,1,1,1,2.4,0,26948.0
2181,202405,4,7,4,4,1,1,2.6,0,23054.0
2182,202405,4,1,3,2,1,1,2.5,0,9701.0
2183,202405,4,1,6,3,1,1,3.7,0,41395.0
2184,202405,4,4,8,6,1,1,0.5,0,4278.0
2185,202405,4,3,3,7,1,1,2.9,0,32210.0
2186,202405,4,2,5,1,1,1,3.0,0,33632.0
2187,202405,4,1,2,4,1,1,0.7,0,7113.0
2188,202405,4,5,4,2,1,1,1.0,0,9506.0
2189,202405,4,6,6,1,1,1,2.4,0,20540.0
2190,202405,4,8,1,7,1,1,2.7,0,17918.0
2191,202405,4,4,7,6,1,1,1.9,0,7979.0
2192,202405,4,9,2,4,1,1,1.8,0,11592.0
2193,202405,4,1,5,5,1,1,1.9,0,12506.0
2194,202405,4,2,5,2,1,1,3.4,0,24339.0
2195,202405,4,7,4,8,1,1,3.0,0,27122.0
2196,202405,4,6,5,2,1,1,1.7,0,14420.0
2197,202405,4,8,2,2,1,1,3.9,0,29234.0
2198,202405,4,3,1,6,1,1,0.4,0,2372.0
2199,202405,4,1,5,1,1,1,4.0,0,24391.0
2200,202405,4,2,2,2,1,1,3.5,0,11929.0
2201,202405,4,8,2,4,1,1,2.2,0,19093.0
2202,202405,4,6,2,1,1,1,0.4,0,2646.0
2203,202405,4,1,2,2,1,1,3.6,0,20155.0
2204,202405,4,2,8,2,1,1,0.6,0,4223.0
2205,202405,4,1,7,1,1,1,3.0,0,32436.0
2206,202405,4,1,4,8,1,1,3.6,0,35810.0
2207,202405,4,1,5,6,1,1,1.4,0,14302.0
2208,202405,4,6,4,1,1,1,3.2,0,38560.0
2209,202405,4,2,3,8,1,1,1.9,0,23048.0
2210,202405,4,1,8,2,1,1,3.1,0,35200.0
2211,202405,4,1,6,7,1,1,2.6,0,9671.0
2212,202405,4,5,1,2,1,1,2.3,0,10663.0
2213,202405,4,5,7,2,1,1,0.9,0,8700.0
2214,202405,4,3,4,7,1,1,2.5,0,20114.0
2215,202405,4,1,4,2,1,1,3.2,0,14787.0
2216,202405,4,2,1,3,1,1,2.4,0,8816.0
2217,202405,4,3,2,1,1,1,1.8,0,13268.0
2218,202405,4,8,2,7,1,1,0.8,0,6855.0
2219,202405,4,4,4,6,1,1,2.4,0,20609.0
2220,202405,4,8,5,2,1,1,1.2,0,6907.0
2221,202405,4,3,3,6,1,1,3.7,0,15022.0
2222,202405,4,7,4,3,1,1,1.7,0,8549.0
2223,202405,4,2,5,6,1,1,0.4,0,2451.0
2224,202405,4,2,5,8,1,1,4.0,0,29781.0
2225,202405,4,1,4,1,1,1,3.7,0,20134.0
2226,202405,4,7,3,1,1,1,3.1,0,35298.0
2227,202405,4,1,7,1,1,1,1.2,0,10994.0
2228,202405,4,1,2,1,1,1,1.6,0,17474.0
2229,202306,1,2,4,3,1,1,1.4,0,2928.0
2230,202306,1,2,5,4,1,1,36.1,0,82860.0
2231,202306,1,1,7,6,1,1,32.2,0,95779.0
2232,202306,1,6,1,2,1,1,8.4,0,22630.0
2233,202306,1,7,2,1,1,1,22.5,0,21596.0
2234,202306,1,8,2,6,1,1,40.9,0,117558.0
2235,202306,1,1,2,8,1,1,42.4,0,133624.0
2236,202306,1,6,7,1,1,1,43.4,0,96915.0
2237,202306,2,1,2,2,1,1,6.2,0,23550.0
2238,202306,2,9,1,1,1,1,3.2,0,13252.0
2239,202306,2,3,4,3,1,1,9.0,0,15194.0
2240,202306,2,8,3,2,1,1,7.6,0,20777.0
2241,202306,2,6,2,7,1,1,1.0,0,2837.0
2242,202306,2,4,1,4,1,1,11.4,0,30584.0
2243,202306,2,3,4,6,1,1,1.9,0,9697.0
2244,202306,2,6,6,5,1,1,10.5,0,51401.0
2245,202306,2,4,2,5,1,1,2.1,0,13143.0
2246,202306,2,7,3,3,1,1,6.6,0,17110.0
2247,202306,2,1,5,4,1,1,8.3,0,21340.0
2248,202306,2,1,2,6,1,1,8.6,0,35383.0
2249,202306,2,1,4,7,1,1,2.0,0,12157.0
2250,202306,2,1,3,1,1,1,6.8,0,41842.0
2251,202306,2,1,2,2,1,1,10.1,0,23215.0
2252,202306,2,1,8,2,1,1,10.6,0,38026.0
2253,202306,2,4,2,3,1,1,9.0,0,49897.0
2254,202306,2,8,7,2,1,1,2.1,0,5254.0
2255,202306,2,1,2,1,1,1,9.2,0,41745.0
2256,202306,2,2,5,5,1,1,7.5,0,33469.0
2257,202306,2,2,6,1,1,1,4.5,0,22064.0
2258,202306,2,5,2,4,1,1,10.2,0,39271.0
2259,202306,2,8,3,1,1,1,10.3,0,40777.0
2260,202306,3,1,2,2,1,1,1.1,0,5876.0
2261,202306,3,1,2,3,1,1,1.1,0,7957.0
2262,202306,3,2,8,2,1,1,0.5,0,4538.0
2263,202306,3,5,5,3,1,1,2.8,0,24194.0
2264,202306,3,2,4,3,1,1,3.2,0,21687.0
2265,202306,3,4,7,2,1,1,1.8,0,16491.0
2266,202306,3,7,5,4,1,1,2.2,0,19152.0
2267,202306,3,10,1,4,1,1,0.7,0,3983.0
2268,202306,3,1,2,4,1,1,2.3,0,21812.0
2269,202306,3,1,5,3,1,1,2.2,0,15269.0
2270,202306,3,1,2,2,1,1,1.9,0,16659.0
2271,202306,3,10,2,3,1,1,0.9,0,4068.0
2272,202306,3,1,7,4,1,1,3.6,0,20656.0
2273,202306,3,8,4,1,1,1,3.0,0,9645.0
2274,202306,3,10,5,6,1,1,2.3,0,12029.0
2275,202306,3,3,4,1,1,1,1.0,0,6650.0
2276,202306,3,9,2,3,1,1,0.6,0,2840.0
2277,202306,3,8,7,7,1,1,0.9,0,6912.0
2278,202306,3,1,1,6,1,1,2.0,0,10026.0
2279,202306,3,6,7,3,1,1,3.0,0,28264.0
2280,202306,3,7,2,3,1,1,2.3,0,6247.0
2281,202306,3,1,3,5,1,1,3.5,0,30139.0
2282,202306,3,1,2,1,1,1,3.1,0,8585.0
2283,202306,3,2,2,6,1,1,3.1,0,17400.0
2284,202306,3,8,2,1,1,1,3.6,0,33534.0
2285,202306,3,1,5,7,1,1,1.2,0,6843.0
2286,202306,3,5,5,7,1,1,0.3,0,2627.0
2287,202306,3,2,2,5,1,1,2.7,0,15301.0
2288,202306,3,5,1,5,1,1,2.5,0,10405.0
2289,202306,3,6,2,5,1,1,2.6,0,21593.0
2290,202306,3,2,1,1,1,1,0.8,0,5683.0
2291,202306,3,1,2,8,1,1,0.4,0,2625.0
2292,202306,3,7,2,2,1,1,3.7,0,10186.0
2293,202306,3,4,2,1,1,1,2.8,0,19040.0
2294,202306,3,9,7,5,1,1,2.4,0,15474.0
2295,202306,3,5,7,5,1,1,1.6,0,4253.0
2296,202306,3,10,2,2,1,1,1.7,0,8718.0
2297,202306,3,1,8,3,1,1,3.4,0,9749.0
2298,202306,3,5,2,1,1,1,2.9,0,12690.0
2299,202306,3,6,4,4,1,1,1.1,0,4296.0
2300,202306,3,1,1,5,1,1,3.0,0,20786.0
2301,202306,3,1,4,6,1,1,2.8,0,25547.0
2302,202306,3,9,2,3,1,1,2.6,0,12165.0
2303,202306,3,6,5,5,1,1,1.6,0,5334.0
2304,202306,3,7,4,4,1,1,3.0,0,17951.0
2305,202306,4,10,2,5,1,1,1.2,0,7186.0
2306,202306,4,2,1,1,1,1,0.4,0,3682.0
2307,202306,4,1,7,8,1,1,1.1,0,10018.0
2308,202306,4,4,4,1,1,1,1.5,0,12870.0
2309,202306,4,8,2,1,1,1,2.7,0,26525.0
2310,202306,4,2,8,1,1,1,1.4,0,11290.0
2311,202306,4,3,8,1,1,1,0.7,0,4480.0
2312,202306,4,4,7,5,1,1,2.6,0,9047.0
2313,202306,4,1,2,2,1,1,3.4,0,40983.0
2314,202306,4,5,4,7,1,1,0.4,0,1801.0
2315,202306,4,1,6,3,1,1,3.6,0,30078.0
2316,202306,4,3,4,7,1,1,3.3,0,39952.0
2317,202306,4,1,5,2,1,1,2.4,0,23306.0
2318,202306,4,6,5,1,1,1,1.1,0,10759.0
2319,202306,4,10,8,2,1,1,0.5,0,2317.0
2320,202306,4,1,3,3,1,1,2.6,0,29346.0
2321,202306,4,7,5,3,1,1,1.0,0,4322.0
2322,202306,4,10,8,2,1,1,2.9,0,18036.0
2323,202306,4,1,2,3,1,1,0.6,0,6972.0
2324,202306,4,3,4,8,1,1,3.8,0,20045.0
2325,202306,4,2,2,1,1,1,1.7,0,6050.0
2326,202306,4,2,1,3,1,1,2.2,0,23915.0
2327,202306,4,6,2,2,1,1,1.6,0,12546.0
2328,202306,4,6,2,7,1,1,1.5,0,15881.0
2329,202306,4,1,5,6,1,1,4.0,0,20679.0
2330,202306,4,1,4,3,1,1,2.9,0,23822.0
2331,202306,4,1,2,1,1,1,2.8,0,24934.0
2332,202306,4,1,3,3,1,1,3.6,0,15083.0
2333,202306,4,10,6,6,1,1,1.5,0,13117.0
2334,202306,4,2,6,2,1,1,1.5,0,7573.0
2335,202306,4,2,5,2,1,1,3.2,0,30857.0
2336,202306,4,2,2,1,1,1,1.3,0,4350.0
2337,202306,4,7,5,4,1,1,0.7,0,5886.0
2338,202306,4,6,3,2,1,1,0.8,0,7969.0
2339,202306,4,2,5,2,1,1,0.9,0,5570.0
2340,202306,4,3,5,3,1,1,0.5,0,1739.0
2341,202306,4,8,1,1,1,1,1.7,0,6845.0
2342,202306,4,4,2,6,1,1,2.5,0,22226.0
2343,202306,4,9,7,3,1,1,2.6,0,16119.0
2344,202306,4,2,7,7,1,1,2.8,0,23300.0
2345,202306,4,10,8,3,1,1,2.4,0,9821.0
2346,202306,4,10,7,3,1,1,0.7,0,4326.0
2347,202306,4,8,7,7,1,1,2.0,0,10849.0
2348,202306,4,2,2,8,1,1,3.6,0,20438.0
2349,202306,4,3,4,1,1,1,2.9,0,27799.0
2350,202306,4,10,3,3,1,1,2.1,0,8038.0
2351,202306,4,1,3,3,1,1,2.0,0,9679.0
2352,202306,4,10,3,5,1,1,2.4,0,19383.0
2353,202306,4,4,7,7,1,1,0.7,0,5977.0
2354,202306,4,1,8,2,1,1,2.3,0,16210.0
2355,202306,4,4,2,5,1,1,1.2,0,5672.0
2356,202306,4,5,4,1,1,1,1.6,0,17622.0
2357,202306,4,7,4,7,1,1,3.9,0,33716.0
2358,202306,4,3,5,6,1,1,1.2,0,11473.0
2359,202306,4,1,7,6,1,1,2.4,0,18892.0
2360,202306,4,7,5,3,1,1,1.5,0,6206.0
2361,202306,4,5,2,2,1,1,3.8,0,14699.0
2362,202306,4,1,6,8,1,1,2.5,0,27677.0
2363,202306,4,3,4,6,1,1,2.7,0,10987.0
2364,202306,4,1,5,7,1,1,2.7,0,8645.0
2365,202306,4,1,6,1,1,1,2.0,0,11997.0
2366,202306,4,7,5,3,1,1,1.0,0,9743.0
2367,202306,4,3,2,5,1,1,3.2,0,31116.0
2368,202306,4,4,7,2,1,1,4.0,0,35177.0
2369,202406,1,6,5,3,1,1,40.7,0,38656.0
2370,202406,1,5,1,1,1,1,33.8,0,56182.0
2371,202406,1,2,1,2,1,1,20.9,0,48081.0
2372,202406,1,8,4,3,1,1,18.5,0,44214.0
2373,202406,1,4,2,2,1,1,26.8,0,44614.0
2374,202406,1,3,2,2,1,1,47.9,0,53757.0
2375,202406,1,1,6,1,1,1,7.2,0,17129.0
2376,202406,1,1,1,1,1,1,30.9,0,58539.0
2377,202406,1,9,7,5,1,1,44.7,0,84507.0
2378,202406,2,3,5,8,1,1,5.6,0,18511.0
2379,202406,2,1,4,5,1,1,0.4,0,1596.0
2380,202406,2,8,2,6,1,1,6.2,0,22147.0
2381,202406,2,5,5,2,1,1,0.7,0,1247.0
2382,202406,2,4,7,2,1,1,1.6,0,6258.0
2383,202406,2,8,1,1,1,1,8.8,0,36315.0
2384,202406,2,9,8,2,1,1,5.7,0,11260.0
2385,202406,2,6,1,2,1,1,5.8,0,29929.0
2386,202406,2,7,1,6,1,1,7.7,0,41818.0
2387,202406,2,2,5,1,1,1,10.9,0,45433.0
2388,202406,2,1,4,3,1,1,6.3,0,24270.0
2389,202406,2,8,3,3,1,1,4.4,0,27690.0
2390,202406,2,2,2,1,1,1,0.7,0,4221.0
2391,202406,2,8,2,6,1,1,9.5,0,27076.0
2392,202406,2,7,4,5,1,1,2.3,0,4250.0
2393,202406,2,2,8,6,1,1,7.6,0,22623.0
2394,202406,2,1,2,4,1,1,1.2,0,6434.0
2395,202406,2,2,2,5,1,1,3.6,0,20584.0
2396,202406,2,1,7,1,1,1,7.4,0,44168.0
2397,202406,2,8,2,6,1,1,5.5,0,30127.0
2398,202406,2,2,8,6,1,1,3.1,0,7650.0
2399,202406,2,5,1,2,1,1,11.8,0,73670.0
2400,202406,2,6,2,8,1,1,6.1,0,38852.0
2401,202406,2,9,4,2,1,1,8.0,0,40678.0
2402,202406,2,1,2,5,1,1,8.9,0,28982.0
2403,202406,2,7,2,7,1,1,9.9,0,18336.0
2404,202406,2,4,4,3,1,1,3.8,0,19690.0
2405,202406,3,9,5,2,1,1,1.7,0,12717.0
2406,202406,3,4,2,1,1,1,2.3,0,12719.0
2407,202406,3,2,8,3,1,1,1.7,0,7944.0
2408,202406,3,5,6,1,1,1,0.7,0,4358.0
2409,202406,3,2,4,5,1,1,3.7,0,31747.0
2410,202406,3,2,2,2,1,1,3.3,0,13987.0
2411,202406,3,6,4,3,1,1,3.2,0,24939.0
2412,202406,3,8,6,5,1,1,3.2,0,19660.0
2413,202406,3,7,7,1,1,1,1.5,0,3714.0
2414,202406,3,1,1,1,1,1,1.8,0,11127.0
2415,202406,3,7,4,2,1,1,1.1,0,4884.0
2416,202406,3,1,1,1,1,1,2.6,0,7305.0
2417,202406,3,6,6,8,1,1,1.1,0,7387.0
2418,202406,3,1,7,1,1,1,0.6,0,4052.0
2419,202406,3,3,6,7,1,1,3.6,0,23313.0
2420,202406,3,1,1,6,1,1,1.0,0,4521.0
2421,202406,3,7,1,6,1,1,2.0,0,19132.0
2422,202406,3,9,4,6,1,1,3.6,0,28595.0
2423,202406,3,2,2,1,1,1,3.2,0,14069.0
2424,202406,3,1,4,3,1,1,1.5,0,4249.0
2425,202406,3,2,2,3,1,1,0.6,0,5671.0
2426,202406,3,1,5,3,1,1,1.0,0,5943.0
2427,202406,3,1,5,7,1,1,1.9,0,12959.0
2428,202406,3,1,4,6,1,1,1.3,0,3446.0
2429,202406,3,1,5,6,1,1,1.2,0,6732.0
2430,202406,3,4,2,6,1,1,2.7,0,24615.0
2431,202406,3,7,4,2,1,1,0.9,0,4297.0
2432,202406,3,3,5,1,1,1,2.2,0,20168.0
2433,202406,3,4,4,3,1,1,1.8,0,13752.0
